관리기관명,소재지지번주소,설치년월,보관일수,카메라대수,경도,소재지도로명주소,위도,설치목적구분,촬영방면정보,데이터기준일자,카메라화소수,관리기관전화번호
경기도 성남시청,경기도 성남시 분당구 야탑3동 493-8번지 영덕여고 부근,2010-04,,3,127.1378821,"경기도 성남시 분당구 판교로572번길 9, 영덕여고부근  (야탑동)",37.4071835,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 271번지 상희공원 부근,2010-04,,3,127.141276,,37.4110531,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 301번지 중탑어린이공원(분당9호),2011-11,,5,127.1363041,"경기도 성남시 분당구 매화로48번길 17-4, 중탑어린이공원분당 9호 (야탑동)",37.4118925,어린이보호,,2018-04-01,130,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 212번지 중탑초등학교 정문,2012-05,,2,127.1394636,"경기도 성남시 분당구 벌말로 68, 중탑초등학교  정문(야탑동)",37.4136947,어린이보호,,2018-04-01,130,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 192-1번지,2013-03,,2,127.1555488,"경기도 성남시 분당구 판교로743번길 6, (야탑동)",37.405935,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 164번지 신일어린이공원,2013-10,,4,127.1441091,,37.4071935,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 167번지 목련어린이공원,2013-10,,3,127.1391902,,37.4078383,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 213-1번지 숲속어린이공원,2013-10,,3,127.1403862,,37.4140242,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 472-3번지,2013-10,,3,127.1372643,"경기도 성남시 분당구 판교로552번길 26-1, (야탑동)",37.4066767,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 214-1 매향어린이공원,2014-03,,1,127.1374109,,37.4146908,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 208 새싹어린이공원,2014-03,,1,127.1411012,,37.4154567,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 서현2동 343-3번지 서당지하보도(동아아파트 209동 앞),2015-10,,2,127.1355449,"경기도 성남시 분당구 돌마로486번길 7, 209동 지하층  서당보도  앞(서현동, 효자촌동아2단지)",37.3777807,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 397번지(배성유치원),2014-11,,1,127.1423122,"경기도 성남시 분당구 판교로 624-1, 배성유치원  (야탑동)",37.4061324,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 207-2번지(뽀뽀뽀유치원),2014-11,,4,127.138813,"경기도 성남시 분당구 양현로 515, 뽀뽀뽀유치원  (야탑동)",37.4150272,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 야탑3동 480-2번지,2016-09,,4,127.135721,"경기도 성남시 분당구 판교로562번길 1, (야탑동)",37.407081,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 금광1동 543,2009-12,,1,127.1619696,"경기도 성남시 중원구 희망로406번길 19, (금광동)",37.4425385,쓰레기단속,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원1동 1749(건물 부착),2009-04,,1,127.1617011,"경기도 성남시 중원구 둔촌대로401번길 2, 5동  (상대원동, 국제맨션5차)",37.4335782,쓰레기단속,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 상대원2동 3956,2011-09,,1,127.1550312,"경기도 성남시 중원구 희망로353번길 28, (상대원동)",37.4373755,쓰레기단속,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 하대원동 153 성남방송고교 담 (161번지 맞은편 전주),2008-07,,1,127.1475589,"경기도 성남시 중원구 둔촌대로258번길 7, 성남방송고등학교 161호 담 번지 맞은편 전(하대원동)",37.4274696,쓰레기단속,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 판교동 500번지 판교공원 내 (원마을 13단지 방향),2011-06,,1,127.0949281,"경기도 성남시 분당구 서판교로180번길 18-2, 판교공원내원마을13단지  방향(판교동)",37.4022329,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 판교동 480-5번지 E13-1블럭 내 (경부고속도로 방향),2011-06,,1,127.092432,,37.403257,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 판교동 491-2번지 E13-1블럭 내 (자립형 고등학교 방향),2011-06,,1,127.0933156,"경기도 성남시 분당구 서판교로180번길 3-3, 내자립형고등학교 E13동  방향(판교동)",37.4019685,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 판교동 500-8번지 E13-1블럭 내부 삼평고(가칭) 후문방향,2011-06,,1,127.0953909,,37.4016558,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 백현동 523번지 낙생대 공원 내부 팔각정 입구 사거리,2011-06,,1,127.1061234,"경기도 성남시 분당구 판교역로 75, 낙생대공원내부  팔각정 입구(백현동)",37.3868947,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 백현동 523번지 생태공원 내부 (2),2011-06,,1,127.1061234,"경기도 성남시 분당구 판교역로 75, 생태공원내부 2호 (백현동)",37.3868947,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 백현동 559번지 신백현초 후문(변경전 : 백현동 566-3번지),2011-06,,3,127.1119429,"경기도 성남시 분당구 판교역로14번길 42, 신백현초후문변경전 566동 3호 : 백현동 번지(백현동)",37.3872477,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 백현동 565번지 맞은편(변경전 : 백현동 600-5번지),2011-06,,1,127.1110003,"경기도 성남시 분당구 판교역로18번길 30, 맞은편변경전:백현동 600동 5호 번지(백현동)",37.3862453,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 953번지 산운마을 10단지 뒷편(운중천변) 운중공원 입구,2011-06,,3,127.0732102,"경기도 성남시 분당구 판교원로81번길 15, 뒷편 운중천변 운중공원 입구(운중동, 산운마을대광로제비앙10단지)",37.3903045,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 판교동 651-1번지 낙생고앞,2011-06,,1,127.1017312,,37.3897387,교통단속,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 백현동 537번지 환승주차장삼거리-상행,2011-06,,1,127.091844,"경기도 성남시 분당구 판교역로 152, 상행  (백현동)",37.3801584,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 1027-6번지 F4-1블럭 주택지역 내 보행자 출입로 입구,2011-06,,1,127.082647,경기도 성남시 분당구 내보행자출입로,37.390654,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 1035-7번지 E6-1블럭 보행자통로(운중천 운중천육교) 앞,2011-06,,1,127.0822771,"경기도 성남시 분당구 운중로166번길 19-13, 운중천운중천육교앞 E6동  (운중동)",37.3891917,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 915번지 산운마을 14단지(1412동) 앞 두밀공원 내,2011-06,,1,127.0719326,"경기도 성남시 분당구 판교원로82번길 60, 1412동  앞 두밀공원 내(운중동, 산운마을경남아너스빌14단지)",37.3835428,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 하대원동 143-1,2006-07,,1,127.1488398,"경기도 성남시 중원구 둔촌대로 274, (하대원동, 태연스카이빌)",37.4287935,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 하대원동 123번지 검단초등학교 주변,2014-03,,1,127.1437073,"경기도 성남시 중원구 원터로 25, 검단초등학교  주변(하대원동)",37.4293045,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 금광2동 11,2006-07,,1,127.158582,"경기도 성남시 중원구 산성대로372번길 14, (금광동)",37.4447193,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 은행1동 421번지 상원초등학교 주변,2014-03,,1,127.1625936,"경기도 성남시 중원구 은행로 6, 상원초등학교  주변(은행동)",37.4540241,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 상대원1동 124-9,2014-12,,1,127.1791343,,37.4449422,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 상대원1동 54번지 상대원초등학교 주변,2014-03,,1,127.180953,"경기도 성남시 중원구 순환로214번길 16, 상대원초등학교  주변(상대원동)",37.442221,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 백현동 551번지 백현사거리 율곡초교,2011-06,,1,127.0994353,"경기도 성남시 분당구 동판교로 59, 율곡초등학교  (백현동)",37.3801157,교통단속,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평4동 7289번지 금빛초등학교,2010-04,,3,127.1400052,"경기도 성남시 수정구 남문로 112, 금빛초등학교  (태평동)",37.4472692,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평4동 7289번지(금빛초정문앞사거리),2013-10,,3,127.1400052,"경기도 성남시 수정구 남문로 112, (태평동)",37.4472692,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평4동 2084번지,2014-12,,1,127.1421263,"경기도 성남시 수정구 남문로145번길 7-1, (태평동)",37.4491419,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평4동 7289번지(금빛초등학교),2014-11,,4,127.1400052,"경기도 성남시 수정구 남문로 112, 금빛초등학교  (태평동)",37.4472692,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 태평4동 7302-12번지 맞은편,2015-09,,3,127.143231,"경기도 성남시 수정구 공원로409번길 10-10, 맞은편  (태평동)",37.447221,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수정구 수진1동 311번지 사팔구공인중개사부근,2010-04,,5,127.1338551,"경기도 성남시 수정구 수정남로 54-1, 사팔구공인중개사부근  (수진동)",37.4406114,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 중원구 성남동 3273번지,2013-03,,2,127.1326056,"경기도 성남시 중원구 성남대로1148번길 31, (성남동)",37.4331168,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 중원구 성남동 3014번지,2013-10,,3,127.1412087,"경기도 성남시 중원구 원터로93번길 25-12, C동  (성남동, 금호빌라)",37.433597,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 판교동 523-9번지 E12-1블럭 내 자동크린넷 앞 (판교로 방면),2011-06,,1,127.0975341,,37.4003236,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 892-11번지 운중초등학교 정문 뒤,2011-06,,4,127.0762227,경기도 성남시 분당구 운중로45번길 8,37.3932106,어린이보호,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 903-2번지 E2-2블럭 보행자출입구 도로 건너편,2011-06,,1,127.0696909,경기도 성남시 분당구 도로,37.388566,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 956-1번지 체육1공원 내 (산운마을 8단지 보행자출입로 앞),2011-06,,1,127.0703295,경기도 성남시 분당구 보행자출입로,37.3923805,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 989번지 산운마을 5단지 뒷편 (외곽순환도로 아래),2011-06,,1,127.0721054,"경기도 성남시 분당구 산운로 97, 뒷편 아래(운중동, 산운마을한성필하우스5단지)",37.3938401,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 921-2번지 산운마을 11단지 도로 건너편 보행자육교 입구,2011-06,,1,127.0716351,"경기도 성남시 분당구 판교원로 68, 건너편 보행자육교 입구(운중동, 산운마을주공휴먼시아11단지)",37.3897408,생활방범,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 1009번지 E5-1블럭 주택지역 내,2011-06,,1,127.0839204,,37.3920087,생활방범,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 이매2동 106-4 이매119 건너편,2008-09,,1,127.1266383,경기도 성남시 분당구 성남대로779번길 15,37.3988602,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 이매2동 136번지 매송초등학교 주변,2014-03,,1,127.1228619,"경기도 성남시 분당구 탄천로 97, 매송초등학교  주변(이매동)",37.4018892,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 여수동 309,2016-04,,1,127.1257281,"경기도 성남시 중원구 성남대로997번길 51-14, (여수동)",37.4170227,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당동 91번지 장안초등학교 주변,2014-03,,1,127.144321,"경기도 성남시 분당구 장안로51번길 10, 장안초등학교  동 주변(분당동)",37.372451,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 수내1동 21-3 판테온부근,2010-01,,1,127.1117674,"경기도 성남시 분당구 황새울로200번길 9-7, 판테온부근  (수내동)",37.3777825,교통단속,,2018-04-01,200,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 990번지 산운마을 6단지 뒷편 청계공원 내,2011-06,,1,127.0787416,"경기도 성남시 분당구 산운로 121, 뒷편 청계공원 내(운중동, 산운마을주공휴먼시아6단지)",37.3964263,어린이보호,,2018-04-01,41,031-729-2482
경기도 성남시청,경기도 성남시 분당구 운중동 1047-7번지 E6-2블럭 주택지역 내 소도로 및 보행자출입구(쓰레기 투입구),2011-06,,1,127.0844104,경기도 성남시 분당구 내소도로,37.3884543,생활방범,,2018-04-01,41,031-729-2482
